instrumentid,loctimestamp,maturity,measure
DE0009652396QVEXP1D1,2014-03-24 00:00:00,30 days,0.194933
DE0009652396QVEXP1D1,2014-03-25 00:00:00,30 days,0.183762
DE0009652396QVEXP1D1,2014-03-26 00:00:00,30 days,0.177346
DE0009652396QVEXP1D1,2014-03-27 00:00:00,30 days,0.178705
DE0009652396QVEXP1D1,2014-03-28 00:00:00,30 days,0.171492
DE0009652396QVEXP1D1,2014-03-31 00:00:00,30 days,0.180581
DE0009652396QVEXP1D1,2014-04-01 00:00:00,30 days,0.173696
DE0009652396QVEXP1D1,2014-04-02 00:00:00,30 days,0.176767
DE0009652396QVEXP1D1,2014-04-03 00:00:00,30 days,0.16851
DE0009652396QVEXP1D1,2014-04-04 00:00:00,30 days,0.163541
DE0009652396QVEXP1D1,2014-04-07 00:00:00,30 days,0.185658
DE0009652396QVEXP1D1,2014-04-08 00:00:00,30 days,0.187716
DE0009652396QVEXP1D1,2014-04-09 00:00:00,30 days,0.179815
DE0009652396QVEXP1D1,2014-04-10 00:00:00,30 days,0.184547
DE0009652396QVEXP1D1,2014-04-11 00:00:00,30 days,0.195574
DE0009652396QVEXP1D1,2014-04-14 00:00:00,30 days,0.196243
DE0009652396QVEXP1D1,2014-04-15 00:00:00,30 days,0.204298
DE0009652396QVEXP1D1,2014-04-16 00:00:00,30 days,0.176169
DE0009652396QVEXP1D1,2014-04-17 00:00:00,30 days,0.172694
DE0009652396QVEXP1D1,2014-04-22 00:00:00,30 days,0.172657
DE0009652396QVEXP1D1,2014-04-23 00:00:00,30 days,0.175391
DE0009652396QVEXP1D1,2014-04-24 00:00:00,30 days,0.17572
DE0009652396QVEXP1D1,2014-04-25 00:00:00,30 days,0.195461
DE0009652396QVEXP1D1,2014-04-28 00:00:00,30 days,0.193688
DE0009652396QVEXP1D1,2014-04-29 00:00:00,30 days,0.181778
DE0009652396QVEXP1D1,2014-04-30 00:00:00,30 days,0.180031
DE0009652396QVEXP1D1,2014-05-02 00:00:00,30 days,0.191751
DE0009652396QVEXP1D1,2014-05-05 00:00:00,30 days,0.200196
DE0009652396QVEXP1D1,2014-05-06 00:00:00,30 days,0.206761
DE0009652396QVEXP1D1,2014-05-07 00:00:00,30 days,0.197437
DE0009652396QVEXP1D1,2014-05-08 00:00:00,30 days,0.192039
DE0009652396QVEXP1D1,2014-05-09 00:00:00,30 days,0.194401
DE0009652396QVEXP1D1,2014-05-12 00:00:00,30 days,0.212731
DE0009652396QVEXP1D1,2014-05-13 00:00:00,30 days,0.222265
DE0009652396QVEXP1D1,2014-05-14 00:00:00,30 days,0.245036
DE0009652396QVEXP1D1,2014-05-15 00:00:00,30 days,0.309691
DE0009652396QVEXP1D1,2014-05-22 00:00:00,30 days,0.155551
DE0009652396QVEXP1D1,2014-05-23 00:00:00,30 days,0.158274
DE0009652396QVEXP1D1,2014-05-26 00:00:00,30 days,0.156258
DE0009652396QVEXP1D1,2014-05-27 00:00:00,30 days,0.155984
DE0009652396QVEXP1D1,2014-05-28 00:00:00,30 days,0.15465
DE0009652396QVEXP1D1,2014-05-29 00:00:00,30 days,0.161113
DE0009652396QVEXP1D1,2014-05-30 00:00:00,30 days,0.164386
DE0009652396QVEXP1D1,2014-06-02 00:00:00,30 days,0.171736
DE0009652396QVEXP1D1,2014-06-03 00:00:00,30 days,0.174552
DE0009652396QVEXP1D1,2014-06-04 00:00:00,30 days,0.175626
DE0009652396QVEXP1D1,2014-06-05 00:00:00,30 days,0.154983
DE0009652396QVEXP1D1,2014-06-06 00:00:00,30 days,0.145073
DE0009652396QVEXP1D1,2014-06-09 00:00:00,30 days,0.144852
DE0009652396QVEXP1D1,2014-06-10 00:00:00,30 days,0.142114
DE0009652396QVEXP1D1,2014-06-11 00:00:00,30 days,0.151367
DE0009652396QVEXP1D1,2014-06-12 00:00:00,30 days,0.153704
DE0009652396QVEXP1D1,2014-06-13 00:00:00,30 days,0.156481
DE0009652396QVEXP1D1,2014-06-16 00:00:00,30 days,0.167969
DE0009652396QVEXP1D1,2014-06-17 00:00:00,30 days,0.153712
DE0009652396QVEXP1D1,2014-06-18 00:00:00,30 days,0.14221
DE0009652396QVEXP1D1,2014-06-19 00:00:00,30 days,0.130355
DE0009652396QVEXP1D1,2014-06-20 00:00:00,30 days,0.134644
DE0009652396QVEXP1D1,2014-06-23 00:00:00,30 days,0.141729
DE0009652396QVEXP1D1,2014-06-24 00:00:00,30 days,0.136982
DE0009652396QVEXP1D1,2014-06-25 00:00:00,30 days,0.14716
DE0009652396QVEXP1D1,2014-06-26 00:00:00,30 days,0.15353
DE0009652396QVEXP1D1,2014-06-27 00:00:00,30 days,0.159762
DE0009652396QVEXP1D1,2014-06-30 00:00:00,30 days,0.16272
DE0009652396QVEXP1D1,2014-07-01 00:00:00,30 days,0.154975
DE0009652396QVEXP1D1,2014-07-02 00:00:00,30 days,0.150729
DE0009652396QVEXP1D1,2014-07-03 00:00:00,30 days,0.140749
DE0009652396QVEXP1D1,2014-07-04 00:00:00,30 days,0.143006
DE0009652396QVEXP1D1,2014-07-07 00:00:00,30 days,0.1587
DE0009652396QVEXP1D1,2014-07-08 00:00:00,30 days,0.173774
DE0009652396QVEXP1D1,2014-07-09 00:00:00,30 days,0.168461
DE0009652396QVEXP1D1,2014-07-10 00:00:00,30 days,0.183191
DE0009652396QVEXP1D1,2014-07-11 00:00:00,30 days,0.177702
DE0009652396QVEXP1D1,2014-07-14 00:00:00,30 days,0.161564
DE0009652396QVEXP1D1,2014-07-15 00:00:00,30 days,0.167486
DE0009652396QVEXP1D1,2014-07-16 00:00:00,30 days,0.155146
DE0009652396QVEXP1D1,2014-07-17 00:00:00,30 days,0.179307
DE0009652396QVEXP1D1,2014-07-18 00:00:00,30 days,0.169001
DE0009652396QVEXP1D1,2014-07-21 00:00:00,30 days,0.182593
DE0009652396QVEXP1D1,2014-07-22 00:00:00,30 days,0.163055
DE0009652396QVEXP1D1,2014-07-23 00:00:00,30 days,0.16137
DE0009652396QVEXP1D1,2014-07-24 00:00:00,30 days,0.153267
DE0009652396QVEXP1D1,2014-07-25 00:00:00,30 days,0.174424
DE0009652396QVEXP1D1,2014-07-28 00:00:00,30 days,0.18105
DE0009652396QVEXP1D1,2014-07-29 00:00:00,30 days,0.180874
DE0009652396QVEXP1D1,2014-07-30 00:00:00,30 days,0.191048
DE0009652396QVEXP1D1,2014-07-31 00:00:00,30 days,0.2082
DE0009652396QVEXP1D1,2014-08-01 00:00:00,30 days,0.215746
DE0009652396QVEXP1D1,2014-08-04 00:00:00,30 days,0.209733
DE0009652396QVEXP1D1,2014-08-05 00:00:00,30 days,0.205305
DE0009652396QVEXP1D1,2014-08-06 00:00:00,30 days,0.216568
DE0009652396QVEXP1D1,2014-08-07 00:00:00,30 days,0.241647
DE0009652396QVEXP1D1,2014-08-08 00:00:00,30 days,0.246638
DE0009652396QVEXP1D1,2014-08-11 00:00:00,30 days,0.242082
DE0009652396QVEXP1D1,2014-08-12 00:00:00,30 days,0.254006
DE0009652396QVEXP1D1,2014-08-13 00:00:00,30 days,0.261949
DE0009652396QVEXP1D1,2014-08-14 00:00:00,30 days,0.308471
DE0009652396QVEXP1D1,2014-08-20 00:00:00,30 days,0.168939
DE0009652396QVEXP1D1,2014-08-21 00:00:00,30 days,0.162653
DE0009652396QVEXP1D1,2014-08-22 00:00:00,30 days,0.175611
DE0009652396QVEXP1D1,2014-08-25 00:00:00,30 days,0.17025
DE0009652396QVEXP1D1,2014-08-26 00:00:00,30 days,0.165005
DE0009652396QVEXP1D1,2014-08-27 00:00:00,30 days,0.168037
DE0009652396QVEXP1D1,2014-08-28 00:00:00,30 days,0.179441
DE0009652396QVEXP1D1,2014-08-29 00:00:00,30 days,0.178356
DE0009652396QVEXP1D1,2014-09-01 00:00:00,30 days,0.186865
DE0009652396QVEXP1D1,2014-09-02 00:00:00,30 days,0.189154
DE0009652396QVEXP1D1,2014-09-03 00:00:00,30 days,0.179974
DE0009652396QVEXP1D1,2014-09-04 00:00:00,30 days,0.174032
DE0009652396QVEXP1D1,2014-09-05 00:00:00,30 days,0.168438
DE0009652396QVEXP1D1,2014-09-08 00:00:00,30 days,0.173942
DE0009652396QVEXP1D1,2014-09-09 00:00:00,30 days,0.17458
DE0009652396QVEXP1D1,2014-09-10 00:00:00,30 days,0.181459
DE0009652396QVEXP1D1,2014-09-11 00:00:00,30 days,0.181613
DE0009652396QVEXP1D1,2014-09-12 00:00:00,30 days,0.17468
DE0009652396QVEXP1D1,2014-09-15 00:00:00,30 days,0.179831
DE0009652396QVEXP1D1,2014-09-16 00:00:00,30 days,0.181728
DE0009652396QVEXP1D1,2014-09-17 00:00:00,30 days,0.167586
DE0009652396QVEXP1D1,2014-09-18 00:00:00,30 days,0.169538
DE0009652396QVEXP1D1,2014-09-19 00:00:00,30 days,0.154392
DE0009652396QVEXP1D1,2014-09-22 00:00:00,30 days,0.164299
DE0009652396QVEXP1D1,2014-09-23 00:00:00,30 days,0.184655
DE0009652396QVEXP1D1,2014-09-24 00:00:00,30 days,0.16613
DE0009652396QVEXP1D1,2014-09-25 00:00:00,30 days,0.184636
DE0009652396QVEXP1D1,2014-09-26 00:00:00,30 days,0.183858
DE0009652396QVEXP1D1,2014-09-29 00:00:00,30 days,0.199223
DE0009652396QVEXP1D1,2014-09-30 00:00:00,30 days,0.190591
DE0009652396QVEXP1D1,2014-10-01 00:00:00,30 days,0.203389
DE0009652396QVEXP1D1,2014-10-02 00:00:00,30 days,0.225744
DE0009652396QVEXP1D1,2014-10-03 00:00:00,30 days,0.213044
DE0009652396QVEXP1D1,2014-10-06 00:00:00,30 days,0.21917
DE0009652396QVEXP1D1,2014-10-07 00:00:00,30 days,0.234766
DE0009652396QVEXP1D1,2014-10-08 00:00:00,30 days,0.233189
DE0009652396QVEXP1D1,2014-10-09 00:00:00,30 days,0.234651
DE0009652396QVEXP1D1,2014-10-10 00:00:00,30 days,0.264991
DE0009652396QVEXP1D1,2014-10-13 00:00:00,30 days,0.284077
DE0009652396QVEXP1D1,2014-10-14 00:00:00,30 days,0.294306
DE0009652396QVEXP1D1,2014-10-15 00:00:00,30 days,0.37209
DE0009652396QVEXP1D1,2014-10-16 00:00:00,30 days,0.431701
DE0009652396QVEXP1D1,2014-10-23 00:00:00,30 days,0.210516
DE0009652396QVEXP1D1,2014-10-24 00:00:00,30 days,0.215187
DE0009652396QVEXP1D1,2014-10-27 00:00:00,30 days,0.233901
DE0009652396QVEXP1D1,2014-10-28 00:00:00,30 days,0.207532
DE0009652396QVEXP1D1,2014-10-29 00:00:00,30 days,0.211287
DE0009652396QVEXP1D1,2014-10-30 00:00:00,30 days,0.214737
DE0009652396QVEXP1D1,2014-10-31 00:00:00,30 days,0.20995
DE0009652396QVEXP1D1,2014-11-03 00:00:00,30 days,0.224217
DE0009652396QVEXP1D1,2014-11-04 00:00:00,30 days,0.240027
DE0009652396QVEXP1D1,2014-11-05 00:00:00,30 days,0.231988
DE0009652396QVEXP1D1,2014-11-06 00:00:00,30 days,0.218933
DE0009652396QVEXP1D1,2014-11-07 00:00:00,30 days,0.222774
DE0009652396QVEXP1D1,2014-11-10 00:00:00,30 days,0.20447
DE0009652396QVEXP1D1,2014-11-11 00:00:00,30 days,0.196462
DE0009652396QVEXP1D1,2014-11-12 00:00:00,30 days,0.225575
DE0009652396QVEXP1D1,2014-11-13 00:00:00,30 days,0.218177
DE0009652396QVEXP1D1,2014-11-14 00:00:00,30 days,0.211835
DE0009652396QVEXP1D1,2014-11-17 00:00:00,30 days,0.206798
DE0009652396QVEXP1D1,2014-11-18 00:00:00,30 days,0.19813
DE0009652396QVEXP1D1,2014-11-19 00:00:00,30 days,0.197515
DE0009652396QVEXP1D1,2014-11-20 00:00:00,30 days,0.201158
DE0009652396QVEXP1D1,2014-11-21 00:00:00,30 days,0.192457
DE0009652396QVEXP1D1,2014-11-24 00:00:00,30 days,0.199032
DE0009652396QVEXP1D1,2014-11-25 00:00:00,30 days,0.19735
DE0009652396QVEXP1D1,2014-11-26 00:00:00,30 days,0.189215
DE0009652396QVEXP1D1,2014-11-27 00:00:00,30 days,0.189677
DE0009652396QVEXP1D1,2014-11-28 00:00:00,30 days,0.190091
DE0009652396QVEXP1D1,2014-12-01 00:00:00,30 days,0.205401
DE0009652396QVEXP1D1,2014-12-02 00:00:00,30 days,0.203915
DE0009652396QVEXP1D1,2014-12-03 00:00:00,30 days,0.201723
DE0009652396QVEXP1D1,2014-12-04 00:00:00,30 days,0.196028
DE0009652396QVEXP1D1,2014-12-05 00:00:00,30 days,0.177114
DE0009652396QVEXP1D1,2014-12-08 00:00:00,30 days,0.183621
DE0009652396QVEXP1D1,2014-12-09 00:00:00,30 days,0.236046
DE0009652396QVEXP1D1,2014-12-10 00:00:00,30 days,0.239359
DE0009652396QVEXP1D1,2014-12-11 00:00:00,30 days,0.22808
DE0009652396QVEXP1D1,2014-12-12 00:00:00,30 days,0.287584
DE0009652396QVEXP1D1,2014-12-15 00:00:00,30 days,0.310057
DE0009652396QVEXP1D1,2014-12-16 00:00:00,30 days,0.266934
DE0009652396QVEXP1D1,2014-12-17 00:00:00,30 days,0.267135
DE0009652396QVEXP1D1,2014-12-18 00:00:00,30 days,0.225976
DE0009652396QVEXP1D1,2014-12-19 00:00:00,30 days,0.236404
DE0009652396QVEXP1D1,2014-12-22 00:00:00,30 days,0.232635
DE0009652396QVEXP1D1,2014-12-23 00:00:00,30 days,0.2239
DE0009652396QVEXP1D1,2014-12-29 00:00:00,30 days,0.260754
DE0009652396QVEXP1D1,2014-12-30 00:00:00,30 days,0.273506
